operationtime,airline,flightnum,departureairport,arrivalairport,terminal,departure/arrival,origindate,codecontext,status_text,date,hour,weekday,is_weekend,route,status_group
2024-06-25 14:35:00,AH,6408,ALG,ELG,1,Departure,2024-06-25,OFB,Departed,2024-06-25,14,1,False,ALG-ELG,Departed
2024-06-25 07:15:00,AH,1002,ALG,CDG,4,Departure,2024-06-25,OFB,Departed,2024-06-25,7,1,False,ALG-CDG,Departed
2024-06-25 17:20:00,AH,1006,ALG,ORY,4,Departure,2024-06-25,OFB,Departed,2024-06-25,17,1,False,ALG-ORY,Departed
2024-06-25 12:00:00,MS,845,CAI,ALG,4,Arrival,2024-06-25,ONB,Arrived,2024-06-25,12,1,False,CAI-ALG,Arrived
2024-06-25 12:55:00,MS,846,ALG,CAI,4,Departure,2024-06-25,OFB,Departed,2024-06-25,12,1,False,ALG-CAI,Departed
2024-06-25 19:15:00,AH,1008,ALG,ORY,4,Departure,2024-06-25,OFB,Departed,2024-06-25,19,1,False,ALG-ORY,Departed
2024-06-25 09:58:00,TK,651,IST,ALG,4,Arrival,2024-06-25,ONB,Arrived,2024-06-25,9,1,False,IST-ALG,Arrived
2024-06-25 12:10:00,TK,652,ALG,IST,4,Departure,2024-06-25,OFB,Departed,2024-06-25,12,1,False,ALG-IST,Departed
2024-06-25 22:55:00,VY,6150,BCN,ALG,4,Arrival,2024-06-25,SCT,Scheduled_OnTime,2024-06-25,22,1,False,BCN-ALG,Scheduled_OnTime
2024-06-25 23:55:00,VY,6151,ALG,BCN,4,Departure,2024-06-25,SCT,Scheduled_OnTime,2024-06-25,23,1,False,ALG-BCN,Scheduled_OnTime
2024-06-25 23:30:00,LH,1318,FRA,ALG,4,Arrival,2024-06-25,SCT,Scheduled_OnTime,2024-06-25,23,1,False,FRA-ALG,Scheduled_OnTime
2024-06-25 10:00:00,AH,9016,ALG,JED,4,Departure,2024-06-25,SCT,Scheduled_OnTime,2024-06-25,10,1,False,ALG-JED,Scheduled_OnTime
2024-06-25 09:30:00,AH,1010,ALG,ORY,4,Departure,2024-06-25,OFB,Departed,2024-06-25,9,1,False,ALG-ORY,Departed
2024-06-25 08:00:00,AH,1022,ALG,MRS,4,Departure,2024-06-25,OFB,Departed,2024-06-25,8,1,False,ALG-MRS,Departed
2024-06-25 18:15:00,AH,1024,ALG,MRS,4,Departure,2024-06-25,OFB,Departed,2024-06-25,18,1,False,ALG-MRS,Departed
2024-06-25 09:30:00,AH,1036,ALG,LYS,4,Departure,2024-06-25,OFB,Departed,2024-06-25,9,1,False,ALG-LYS,Departed
2024-06-25 04:01:00,AH,4015,NKC,ALG,4,Arrival,2024-06-25,ONB,Arrived,2024-06-25,4,1,False,NKC-ALG,Arrived
2024-06-25 10:00:00,AH,1216,ALG,ETZ,4,Departure,2024-06-25,OFB,Departed,2024-06-25,10,1,False,ALG-ETZ,Departed
2024-06-24 14:11:00,SV,3369,JED,ALG,2,Arrival,2024-06-24,ONB,Arrived,2024-06-24,14,0,False,JED-ALG,Arrived
2024-06-24 18:30:00,SV,9600,ALG,JED,1,Departure,2024-06-24,OFB,Departed,2024-06-24,18,0,False,ALG-JED,Departed
2024-06-24 18:15:00,SF,1212,ALG,HME,1,Departure,2024-06-24,OFB,Departed,2024-06-24,18,0,False,ALG-HME,Departed
2024-06-25 07:00:00,SF,1878,ALG,ORN,1,Departure,2024-06-25,OFB,Departed,2024-06-25,7,1,False,ALG-ORN,Departed
2024-06-25 16:10:00,SF,1918,ALG,HME,1,Departure,2024-06-25,OFB,Departed,2024-06-25,16,1,False,ALG-HME,Departed
2024-06-25 11:32:00,SF,2333,INZ,ALG,1,Arrival,2024-06-25,ONB,Arrived,2024-06-25,11,1,False,INZ-ALG,Arrived
2024-06-25 16:03:00,SF,1879,ORN,ALG,1,Arrival,2024-06-25,ONB,Arrived,2024-06-25,16,1,False,ORN-ALG,Arrived
2024-06-25 11:27:00,AC,70,YUL,ALG,4,Arrival,2024-06-25,ONB,Arrived,2024-06-25,11,1,False,YUL-ALG,Arrived
2024-06-25 14:55:00,AC,71,ALG,YUL,4,Departure,2024-06-25,OFB,Departed,2024-06-25,14,1,False,ALG-YUL,Departed
2024-06-25 11:49:00,IB,3308,MAD,ALG,4,Arrival,2024-06-25,ONB,Arrived,2024-06-25,11,1,False,MAD-ALG,Arrived
2024-06-25 13:15:00,IB,3305,ALG,MAD,4,Departure,2024-06-25,OFB,Departed,2024-06-25,13,1,False,ALG-MAD,Departed
2024-06-26 04:25:00,AZ,803,ALG,FCO,4,Departure,2024-06-26,OFB,Departed,2024-06-26,4,2,False,ALG-FCO,Departed
2024-06-26 00:28:00,TK,656,ALG,IST,4,Departure,2024-06-26,OFB,Departed,2024-06-26,0,2,False,ALG-IST,Departed
2024-06-25 03:45:00,AH,6912,ALG,TMR,1,Departure,2024-06-25,OFB,Departed,2024-06-25,3,1,False,ALG-TMR,Departed
2024-06-25 09:00:00,AH,5640,ALG,OUA,4,Departure,2024-06-25,OFB,Departed,2024-06-25,9,1,False,ALG-OUA,Departed
2024-06-25 15:07:00,AH,6253,ELU,ALG,1,Arrival,2024-06-25,ONB,Arrived,2024-06-25,15,1,False,ELU-ALG,Arrived
2024-06-25 11:45:00,AH,6252,ALG,ELU,1,Departure,2024-06-25,BST,Boarding,2024-06-25,11,1,False,ALG-ELU,Boarding
2024-06-25 17:40:00,AH,5641,OUA,ALG,4,Arrival,2024-06-25,ONB,Arrived,2024-06-25,17,1,False,OUA-ALG,Arrived
2024-06-25 21:10:00,AH,6039,BLJ,ALG,1,Arrival,2024-06-25,DEL,Delayed,2024-06-25,21,1,False,BLJ-ALG,Delayed
2024-06-25 21:20:00,AH,1007,ORY,ALG,4,Arrival,2024-06-25,SCT,Scheduled_OnTime,2024-06-25,21,1,False,ORY-ALG,Scheduled_OnTime
2024-06-25 22:05:00,AH,6121,TLM,ALG,1,Arrival,2024-06-25,DEL,Delayed,2024-06-25,22,1,False,TLM-ALG,Delayed
2024-06-25 23:10:00,AH,6195,CZL,ALG,1,Arrival,2024-06-25,SCT,Scheduled_OnTime,2024-06-25,23,1,False,CZL-ALG,Scheduled_OnTime
2024-06-25 18:30:00,AH,6038,ALG,BLJ,1,Departure,2024-06-25,OFB,Departed,2024-06-25,18,1,False,ALG-BLJ,Departed
2024-06-25 23:20:00,AH,6915,TMR,ALG,1,Arrival,2024-06-25,SCT,Scheduled_OnTime,2024-06-25,23,1,False,TMR-ALG,Scheduled_OnTime
2024-06-25 19:00:00,AH,6914,ALG,TMR,1,Departure,2024-06-25,OFB,Departed,2024-06-25,19,1,False,ALG-TMR,Departed
2024-06-25 19:30:00,AH,6120,ALG,TLM,1,Departure,2024-06-25,OFB,Departed,2024-06-25,19,1,False,ALG-TLM,Departed
2024-06-25 21:30:00,AH,304,ALG,MED,4,Departure,2024-06-25,SCT,Scheduled_OnTime,2024-06-25,21,1,False,ALG-MED,Scheduled_OnTime
2024-06-26 06:00:00,TO,7271,ALG,ORY,4,Departure,2024-06-26,OFB,Departed,2024-06-26,6,2,False,ALG-ORY,Departed
2024-06-26 12:10:00,LH,1319,ALG,FRA,4,Departure,2024-06-26,OFB,Departed,2024-06-26,12,2,False,ALG-FRA,Departed
2024-06-26 21:35:00,AH,464,ALG,JED,2,Departure,2024-06-26,OFB,Departed,2024-06-26,21,2,False,ALG-JED,Departed
2024-06-26 07:05:00,AF,1355,ALG,CDG,4,Departure,2024-06-26,OFB,Departed,2024-06-26,7,2,False,ALG-CDG,Departed
2024-06-26 07:55:00,SF,3000,ALG,CDG,4,Departure,2024-06-26,OFB,Departed,2024-06-26,7,2,False,ALG-CDG,Departed
2024-06-26 07:58:00,AH,3001,SVO,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,7,2,False,SVO-ALG,Arrived
2024-06-26 19:55:00,AH,6037,BLJ,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,19,2,False,BLJ-ALG,Arrived
2024-06-26 21:00:00,AH,6220,ALG,OGX,1,Departure,2024-06-26,DEL,Delayed,2024-06-26,21,2,False,ALG-OGX,Delayed
2024-06-26 14:45:00,SF,3001,CDG,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,14,2,False,CDG-ALG,Arrived
2024-06-26 20:30:00,AH,6162,ALG,TMX,1,Departure,2024-06-26,OFB,Departed,2024-06-26,20,2,False,ALG-TMX,Departed
2024-06-26 22:05:00,AH,4062,ALG,DXB,4,Departure,2024-06-26,OFB,Departed,2024-06-26,22,2,False,ALG-DXB,Departed
2024-06-26 17:00:00,AH,6036,ALG,BLJ,1,Departure,2024-06-26,OFB,Departed,2024-06-26,17,2,False,ALG-BLJ,Departed
2024-06-26 04:30:00,AH,9022,ALG,JED,2,Departure,2024-06-26,SCT,Scheduled_OnTime,2024-06-26,4,2,False,ALG-JED,Scheduled_OnTime
2024-06-26 01:40:00,AH,9017,JED,ALG,2,Arrival,2024-06-26,SCT,Scheduled_OnTime,2024-06-26,1,2,False,JED-ALG,Scheduled_OnTime
2024-06-26 03:35:00,AH,6161,TMX,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,3,2,False,TMX-ALG,Arrived
2024-06-26 23:29:00,AF,1354,CDG,ALG,4,Arrival,2024-06-26,SCT,Scheduled_OnTime,2024-06-26,23,2,False,CDG-ALG,Scheduled_OnTime
2024-06-26 14:18:00,TO,7308,LYS,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,14,2,False,LYS-ALG,Arrived
2024-06-26 15:20:00,TO,7309,ALG,LYS,4,Departure,2024-06-26,DEL,Delayed,2024-06-26,15,2,False,ALG-LYS,Delayed
2024-06-26 08:55:00,SF,1803,HME,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,8,2,False,HME-ALG,Arrived
2024-06-26 15:45:00,EK,758,ALG,DXB,4,Departure,2024-06-26,GCL,Boarding,2024-06-26,15,2,False,ALG-DXB,Boarding
2024-06-26 18:05:00,SF,1121,HME,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,18,2,False,HME-ALG,Arrived
2024-06-26 23:05:00,AZ,802,FCO,ALG,4,Arrival,2024-06-26,SCT,Scheduled_OnTime,2024-06-26,23,2,False,FCO-ALG,Scheduled_OnTime
2024-06-26 16:00:00,AZ,800,FCO,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,FCO-ALG,Arrived
2024-06-26 16:55:00,AZ,801,ALG,FCO,4,Departure,2024-06-26,OFB,Departed,2024-06-26,16,2,False,ALG-FCO,Departed
2024-06-26 17:18:00,AF,7638,ORY,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,17,2,False,ORY-ALG,Arrived
2024-06-26 18:40:00,AF,7639,ALG,ORY,4,Departure,2024-06-26,OFB,Departed,2024-06-26,18,2,False,ALG-ORY,Departed
2024-06-26 16:28:00,AF,1754,CDG,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,CDG-ALG,Arrived
2024-06-26 17:40:00,AF,1755,ALG,CDG,4,Departure,2024-06-26,OFB,Departed,2024-06-26,17,2,False,ALG-CDG,Departed
2024-06-26 13:26:00,EK,757,DXB,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,13,2,False,DXB-ALG,Arrived
2024-06-26 17:50:00,SF,1855,TMR,ALG,1,Arrival,2024-06-26,DX,Cancelled,2024-06-26,17,2,False,TMR-ALG,Cancelled
2024-06-26 15:20:00,AH,6177,AAE,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,AAE-ALG,Arrived
2024-06-26 15:35:00,SF,1123,HME,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,HME-ALG,Arrived
2024-06-26 13:25:00,TU,374,TUN,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,13,2,False,TUN-ALG,Arrived
2024-06-26 14:35:00,TU,375,ALG,TUN,4,Departure,2024-06-26,OFB,Departed,2024-06-26,14,2,False,ALG-TUN,Departed
2024-06-26 08:52:00,AF,7540,ORY,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,8,2,False,ORY-ALG,Arrived
2024-06-26 09:55:00,AF,7541,ALG,ORY,4,Departure,2024-06-26,OFB,Departed,2024-06-26,9,2,False,ALG-ORY,Departed
2024-06-26 23:40:00,SF,2383,CBH,ALG,1,Arrival,2024-06-26,SCT,Scheduled_OnTime,2024-06-26,23,2,False,CBH-ALG,Scheduled_OnTime
2024-06-26 20:15:00,AH,9023,JED,ALG,2,Arrival,2024-06-26,SCT,Scheduled_OnTime,2024-06-26,20,2,False,JED-ALG,Scheduled_OnTime
2024-06-26 17:01:00,SF,1201,HME,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,17,2,False,HME-ALG,Arrived
2024-06-26 13:19:00,AF,1854,CDG,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,13,2,False,CDG-ALG,Arrived
2024-06-26 14:40:00,AF,1855,ALG,CDG,4,Departure,2024-06-26,OFB,Departed,2024-06-26,14,2,False,ALG-CDG,Departed
2024-06-26 13:15:00,QR,1379,DOH,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,13,2,False,DOH-ALG,Arrived
2024-06-26 15:40:00,QR,1380,ALG,DOH,4,Departure,2024-06-26,OFB,Departed,2024-06-26,15,2,False,ALG-DOH,Departed
2024-06-26 08:30:00,SF,2116,ALG,CZL,1,Departure,2024-06-26,OFB,Departed,2024-06-26,8,2,False,ALG-CZL,Departed
2024-06-26 12:25:00,SF,1981,BJA,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,12,2,False,BJA-ALG,Arrived
2024-06-26 16:22:00,SF,1321,IAM,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,IAM-ALG,Arrived
2024-06-26 18:30:00,SF,1969,CZL,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,18,2,False,CZL-ALG,Arrived
2024-06-26 19:29:00,TU,338,TUN,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,19,2,False,TUN-ALG,Arrived
2024-06-26 20:30:00,TU,339,ALG,TUN,4,Departure,2024-06-26,DEL,Delayed,2024-06-26,20,2,False,ALG-TUN,Delayed
2024-06-26 15:21:00,SF,2117,CZL,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,CZL-ALG,Arrived
2024-06-26 17:50:00,AH,6297,AZR,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,17,2,False,AZR-ALG,Arrived
2024-06-26 19:50:00,AH,6178,ALG,AAE,1,Departure,2024-06-26,OFB,Departed,2024-06-26,19,2,False,ALG-AAE,Departed
2024-06-26 04:52:00,AH,6236,TMR,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,4,2,False,TMR-ALG,Arrived
2024-06-26 05:27:00,AH,6238,GHA,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,5,2,False,GHA-ALG,Arrived
2024-06-26 11:00:00,SF,1961,ORN,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,11,2,False,ORN-ALG,Arrived
2024-06-26 16:05:00,SF,1101,HME,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,HME-ALG,Arrived
2024-06-26 16:16:00,TO,7270,ORY,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,ORY-ALG,Arrived
2024-06-26 17:20:00,TO,7315,ALG,SXB,4,Departure,2024-06-26,OFB,Departed,2024-06-26,17,2,False,ALG-SXB,Departed
2024-06-26 18:24:00,TO,7268,ORY,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,18,2,False,ORY-ALG,Arrived
2024-06-26 19:20:00,TO,7269,ALG,ORY,4,Departure,2024-06-26,OFB,Departed,2024-06-26,19,2,False,ALG-ORY,Departed
2024-06-26 16:30:00,SF,2110,ALG,CZL,1,Departure,2024-06-26,OFB,Departed,2024-06-26,16,2,False,ALG-CZL,Departed
2024-06-26 19:00:00,SF,2382,ALG,CBH,1,Departure,2024-06-26,OFB,Departed,2024-06-26,19,2,False,ALG-CBH,Departed
2024-06-26 10:00:00,SF,1120,ALG,HME,1,Departure,2024-06-26,OFB,Departed,2024-06-26,10,2,False,ALG-HME,Departed
2024-06-26 23:45:00,TO,7314,SXB,ALG,4,Arrival,2024-06-26,DEL,Delayed,2024-06-26,23,2,False,SXB-ALG,Delayed
2024-06-26 12:30:00,SF,1122,ALG,HME,1,Departure,2024-06-26,OFB,Departed,2024-06-26,12,2,False,ALG-HME,Departed
2024-06-26 21:23:00,AH,2015,BCN,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,21,2,False,BCN-ALG,Arrived
2024-06-26 16:54:00,AH,2025,FCO,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,FCO-ALG,Arrived
2024-06-26 15:55:00,AH,2027,MXP,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,MXP-ALG,Arrived
2024-06-26 19:20:00,AH,2029,VIE,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,19,2,False,VIE-ALG,Arrived
2024-06-26 16:45:00,AH,2071,FRA,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,FRA-ALG,Arrived
2024-06-26 05:02:00,AH,2701,YUL,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,5,2,False,YUL-ALG,Arrived
2024-06-26 08:00:00,SF,1854,ALG,TMR,1,Departure,2024-06-26,DX,Cancelled,2024-06-26,8,2,False,ALG-TMR,Cancelled
2024-06-26 18:15:00,SF,1908,ALG,HME,1,Departure,2024-06-26,OFB,Departed,2024-06-26,18,2,False,ALG-HME,Departed
2024-06-26 13:45:00,SF,1918,ALG,HME,1,Departure,2024-06-26,OFB,Departed,2024-06-26,13,2,False,ALG-HME,Departed
2024-06-26 16:50:00,SF,1922,ALG,BLJ,1,Departure,2024-06-26,OFB,Departed,2024-06-26,16,2,False,ALG-BLJ,Departed
2024-06-26 09:20:00,V7,2439,ALG,BOD,4,Departure,2024-06-26,OFB,Departed,2024-06-26,9,2,False,ALG-BOD,Departed
2024-06-26 14:00:00,SF,2320,ALG,AZR,1,Departure,2024-06-26,OFB,Departed,2024-06-26,14,2,False,ALG-AZR,Departed
2024-06-26 07:28:00,TO,7260,ORY,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,7,2,False,ORY-ALG,Arrived
2024-06-26 08:45:00,TO,7261,ALG,ORY,4,Departure,2024-06-26,OFB,Departed,2024-06-26,8,2,False,ALG-ORY,Departed
2024-06-26 11:21:00,TO,7264,ORY,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,11,2,False,ORY-ALG,Arrived
2024-06-26 12:45:00,TO,7265,ALG,ORY,4,Departure,2024-06-26,OFB,Departed,2024-06-26,12,2,False,ALG-ORY,Departed
2024-06-26 17:11:00,AH,1001,CDG,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,17,2,False,CDG-ALG,Arrived
2024-06-26 20:15:00,AH,1037,LYS,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,20,2,False,LYS-ALG,Arrived
2024-06-26 13:32:00,AH,1045,TLS,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,13,2,False,TLS-ALG,Arrived
2024-06-26 17:26:00,AH,1217,ETZ,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,17,2,False,ETZ-ALG,Arrived
2024-06-26 01:52:00,AH,2703,YUL,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,1,2,False,YUL-ALG,Arrived
2024-06-26 06:17:00,AH,3019,IST,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,6,2,False,IST-ALG,Arrived
2024-06-26 07:46:00,AH,6005,AAE,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,7,2,False,AAE-ALG,Arrived
2024-06-26 10:12:00,AH,4001,TUN,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,10,2,False,TUN-ALG,Arrived
2024-06-26 20:02:00,AH,6454,BMW,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,20,2,False,BMW-ALG,Arrived
2024-06-26 19:05:00,AH,6033,TEE,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,19,2,False,TEE-ALG,Arrived
2024-06-26 18:21:00,AH,6039,BLJ,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,18,2,False,BLJ-ALG,Arrived
2024-06-26 16:30:00,AH,2063,BRU,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,BRU-ALG,Arrived
2024-06-26 18:01:00,AH,3017,IST,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,18,2,False,IST-ALG,Arrived
2024-06-26 20:45:00,AH,4003,TUN,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,20,2,False,TUN-ALG,Arrived
2024-06-26 14:50:00,AH,6125,TID,ALG,1,Arrival,2024-06-26,SCT,Scheduled_OnTime,2024-06-26,14,2,False,TID-ALG,Scheduled_OnTime
2024-06-26 10:02:00,AH,6191,CZL,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,10,2,False,CZL-ALG,Arrived
2024-06-26 15:44:00,AH,6253,ELU,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,ELU-ALG,Arrived
2024-06-26 11:55:00,AH,6289,TMR,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,11,2,False,TMR-ALG,Arrived
2024-06-26 06:12:00,AH,6292,TMR,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,6,2,False,TMR-ALG,Arrived
2024-06-26 15:15:00,AH,4063,DXB,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,DXB-ALG,Arrived
2024-06-26 06:12:00,AH,5011,DSS,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,6,2,False,DSS-ALG,Arrived
2024-06-26 07:00:00,AH,6107,ORN,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,7,2,False,ORN-ALG,Arrived
2024-06-26 16:45:00,AH,6109,ORN,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,ORN-ALG,Arrived
2024-06-26 14:25:00,AH,1003,CDG,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,14,2,False,CDG-ALG,Arrived
2024-06-26 11:10:00,AH,6041,BSK,ALG,1,Arrival,2024-06-26,SCT,Scheduled_OnTime,2024-06-26,11,2,False,BSK-ALG,Scheduled_OnTime
2024-06-26 12:40:00,AH,6057,GJL,ALG,1,Arrival,2024-06-26,SCT,Scheduled_OnTime,2024-06-26,12,2,False,GJL-ALG,Scheduled_OnTime
2024-06-26 23:10:00,AH,6103,ORN,ALG,1,Arrival,2024-06-26,DEL,Delayed,2024-06-26,23,2,False,ORN-ALG,Delayed
2024-06-26 16:40:00,AH,6059,GJL,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,GJL-ALG,Arrived
2024-06-26 15:15:00,AH,6071,LOO,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,LOO-ALG,Arrived
2024-06-26 23:15:00,AH,6292,ALG,DJG,1,Departure,2024-06-26,DEL,Delayed,2024-06-26,23,2,False,ALG-DJG,Delayed
2024-06-26 19:02:00,AH,1215,CDG,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,19,2,False,CDG-ALG,Arrived
2024-06-26 07:51:00,AH,5327,BKO,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,7,2,False,BKO-ALG,Arrived
2024-06-26 06:43:00,AH,6027,CZL,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,6,2,False,CZL-ALG,Arrived
2024-06-26 04:35:00,AH,6148,TIN,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,4,2,False,TIN-ALG,Arrived
2024-06-26 03:53:00,AH,6150,CBH,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,3,2,False,CBH-ALG,Arrived
2024-06-26 09:55:00,AH,6181,ORN,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,9,2,False,ORN-ALG,Arrived
2024-06-26 16:12:00,AH,6183,ORN,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,16,2,False,ORN-ALG,Arrived
2024-06-26 21:50:00,AH,6195,CZL,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,21,2,False,CZL-ALG,Arrived
2024-06-26 15:26:00,AH,6197,CZL,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,CZL-ALG,Arrived
2024-06-26 10:30:00,AH,2062,ALG,BRU,4,Departure,2024-06-26,OFB,Departed,2024-06-26,10,2,False,ALG-BRU,Departed
2024-06-26 10:15:00,AH,2070,ALG,FRA,4,Departure,2024-06-26,OFB,Departed,2024-06-26,10,2,False,ALG-FRA,Departed
2024-06-26 09:50:00,AH,3016,ALG,IST,4,Departure,2024-06-26,OFB,Departed,2024-06-26,9,2,False,ALG-IST,Departed
2024-06-26 22:10:00,AH,3018,ALG,IST,4,Departure,2024-06-26,OFB,Departed,2024-06-26,22,2,False,ALG-IST,Departed
2024-06-26 07:10:00,AH,4000,ALG,TUN,4,Departure,2024-06-26,OFB,Departed,2024-06-26,7,2,False,ALG-TUN,Departed
2024-06-26 18:59:00,AH,1005,ORY,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,18,2,False,ORY-ALG,Arrived
2024-06-26 08:46:00,AH,1009,ORY,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,8,2,False,ORY-ALG,Arrived
2024-06-26 15:57:00,AH,1011,ORY,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,ORY-ALG,Arrived
2024-06-26 12:20:00,AH,1023,MRS,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,12,2,False,MRS-ALG,Arrived
2024-06-26 11:35:00,AH,6227,HME,ALG,1,Arrival,2024-06-26,ONB,Arrived,2024-06-26,11,2,False,HME-ALG,Arrived
2024-06-26 17:30:00,AH,2014,ALG,BCN,4,Departure,2024-06-26,OFB,Departed,2024-06-26,17,2,False,ALG-BCN,Departed
2024-06-26 11:15:00,AH,2024,ALG,FCO,4,Departure,2024-06-26,OFB,Departed,2024-06-26,11,2,False,ALG-FCO,Departed
2024-06-26 11:00:00,AH,2028,ALG,VIE,4,Departure,2024-06-26,OFB,Departed,2024-06-26,11,2,False,ALG-VIE,Departed
2024-06-26 11:15:00,AH,2026,ALG,MXP,4,Departure,2024-06-26,OFB,Departed,2024-06-26,11,2,False,ALG-MXP,Departed
2024-06-26 22:55:00,AH,1013,CDG,ALG,4,Arrival,2024-06-26,DEL,Delayed,2024-06-26,22,2,False,CDG-ALG,Delayed
2024-06-26 18:41:00,AH,1021,MRS,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,18,2,False,MRS-ALG,Arrived
2024-06-26 15:22:00,AH,1173,MLH,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,15,2,False,MLH-ALG,Arrived
2024-06-26 20:01:00,AH,2005,ALC,ALG,4,Arrival,2024-06-26,ONB,Arrived,2024-06-26,20,2,False,ALC-ALG,Arrived
